,count,close,volumeto,log_ret,returns,compound,comp_score
2021-06-06,4.0,0.3275,6382031.17,-0.08231844856444281,-0.07902137232845896,0.7303,1.0
2021-06-07,1.0,0.3198,9120494.33,-0.023792254675452984,-0.023511450381679566,0.0258,1.0
2021-06-08,0.0,0.3323,4122052.93,0.038342374960694814,0.0390869293308318,0.0,0.0
2021-06-09,1.0,0.312,3660866.7,-0.06303498755106629,-0.0610893770689136,-0.4753,-1.0
2021-06-10,6.0,0.2917,2103019.38,-0.06727731093580647,-0.06506410256410255,0.6923500000000001,0.6666666666666666
2021-06-11,2.0,0.2907,4307266.3,-0.0034340693088454888,-0.0034281796366130157,0.3719,1.0
2021-06-12,3.0,0.3054,2471362.31,0.049330585219701684,0.05056759545923639,0.4043333333333334,0.3333333333333333
2021-06-13,3.0,0.3133,4614714.83,0.025538805173614065,0.025867714472822545,0.4773666666666667,1.0
2021-06-14,2.0,0.3064,4562119.46,-0.02226976009170989,-0.02202361953399301,0.79085,1.0
2021-06-15,4.0,0.2887,7411756.65,-0.05950335119754668,-0.05776762402088775,0.604775,1.0
2021-06-16,1.0,0.2927,3207845.67,0.013760107028950808,0.013855213023900248,0.3182,1.0
2021-06-17,2.0,0.2701,4026887.51,-0.08035593289927045,-0.077212162623847,0.70395,1.0
2021-06-18,9.0,0.2689,1439749.15,-0.0044526975237508815,-0.004442798963346983,0.45097777777777776,0.7777777777777778
2021-06-19,2.0,0.2708,1867599.0,0.007040977763300926,0.007065823726292386,0.86285,1.0
2021-06-20,5.0,0.213,4048925.87,-0.24008837532869487,-0.21344165435745932,0.20382000000000003,0.6
2021-06-21,2.0,0.1993,7685842.75,-0.06648093849067593,-0.06431924882629103,0.8004,1.0
2021-06-22,1.0,0.2174,3571777.63,0.08692774746836007,0.09081786251881585,0.9246,1.0
2021-06-23,0.0,0.2231,3749424.15,0.02588112675137766,0.026218951241950172,0.0,0.0
2021-06-24,0.0,0.2062,2797598.31,-0.07877352985562736,-0.07575078440161365,0.0,0.0
2021-06-25,0.0,0.2112,1433464.78,0.02395898024924703,0.02424830261881672,0.0,0.0
2021-06-26,2.0,0.2774,15432562.53,0.27265495604862466,0.3134469696969695,0.0,1.0
2021-06-27,11.0,0.2792,8500844.93,0.006467863007486363,0.0064888248017305195,-0.06538181818181817,0.2727272727272727
2021-06-28,1.0,0.2788,3428274.8,-0.0014336920018487298,-0.0014326647564469885,0.9403,1.0
2021-06-29,1.0,0.2674,3184038.19,-0.04174901421852595,-0.04088952654232414,0.0,1.0
2021-06-30,4.0,0.2497,2161309.97,-0.06848546738211536,-0.06619296933433061,0.43205,1.0
2021-07-01,8.0,0.2494,2353548.33,-0.0012021640397914535,-0.0012014417300760805,0.4473,1.0
2021-07-02,7.0,0.2591,1985755.65,0.03815605432212821,0.03889334402566158,0.07204285714285714,0.14285714285714285
2021-07-03,1.0,0.2579,1363083.85,-0.004642174680764999,-0.004631416441528313,0.0,1.0
2021-07-04,4.0,0.2475,1107538.27,-0.041161330878554336,-0.040325707638619646,0.7055,1.0
2021-07-05,3.0,0.2592,1092400.88,0.04618938246937465,0.04727272727272713,0.4465666666666667,1.0
2021-07-06,1.0,0.2578,2547295.11,-0.005415873973032559,-0.005401234567901314,0.3883,1.0
2021-07-07,0.0,0.2369,3452350.39,-0.08454597934034713,-0.08107059736229627,0.0,0.0
2021-07-08,2.0,0.2384,1066840.89,0.006311824026454804,0.00633178556352898,0.80345,1.0
2021-07-09,0.0,0.235,762340.34,-0.014364421047035725,-0.014261744966443057,0.0,0.0
2021-07-10,4.0,0.2354,554191.11,0.0017006806820174525,0.0017021276595745594,0.3968,1.0
2021-07-11,1.0,0.2322,1680659.25,-0.013687125562385383,-0.0135938827527613,0.9922,1.0
2021-07-12,2.0,0.2233,1086935.97,-0.03908291041767886,-0.038329026701119706,0.8089500000000001,1.0
2021-07-13,4.0,0.2327,2412558.94,0.04123391146213384,0.042095835199283504,0.262525,0.5
2021-07-14,8.0,0.2227,2243325.94,-0.0439244960449241,-0.04297378599054569,0.32613749999999997,0.25
2021-07-15,1.0,0.2078,1569756.34,-0.06924949559819482,-0.06690615177368653,0.0,1.0
2021-07-16,1.0,0.2074,798555.83,-0.00192678286970005,-0.0019249278152070337,0.0,1.0
2021-07-17,5.0,0.2116,594202.71,0.020048404188717228,0.020250723240115676,0.5166999999999999,1.0
2021-07-18,0.0,0.1999,673623.51,-0.05688045847779,-0.05529300567107753,0.0,0.0
2021-07-19,0.0,0.188,927396.23,-0.06137527867640502,-0.059529764882441216,0.0,0.0
2021-07-20,4.0,0.2026,777422.43,0.07479162898463376,0.07765957446808502,0.42135,0.5
2021-07-21,2.0,0.2106,1153730.06,0.03872700788529215,0.03948667324777899,-0.17795,0.0
2021-07-22,6.0,0.2112,880997.71,0.0028449521322313487,0.002849002849002691,0.6106833333333334,1.0
2021-07-23,16.0,0.2157,1031805.61,0.021083001563004133,0.02130681818181812,0.39445625,0.625
2021-07-24,1.0,0.2248,1999440.72,0.041322564624425295,0.042188224385720785,0.2687,1.0
2021-07-25,3.0,0.2292,3871209.77,0.019383866821048423,0.019572953736654686,0.16486666666666666,0.3333333333333333
2021-07-26,3.0,0.2291,1588818.29,-0.0004363953811346022,-0.00043630017452001013,0.27763333333333334,1.0
2021-07-27,2.0,0.2333,1414815.04,0.0181665895679346,0.018332605848974337,0.00545000000000001,0.0
2021-07-28,5.0,0.2398,1652511.9,0.0274800635660295,0.02786112301757404,0.38188000000000005,1.0
2021-07-29,3.0,0.2475,1762640.71,0.03160533941533106,0.032110091743119185,-0.1927,-0.3333333333333333
2021-07-30,3.0,0.2519,2592907.18,0.017621601349819604,0.017777777777777892,-0.4838,-0.3333333333333333
2021-07-31,2.0,0.2494,3020707.58,-0.009974150112628477,-0.009924573243350499,0.27115,1.0
2021-08-01,4.0,0.2526,1832207.91,0.01274917667045461,0.012830793905372895,0.4181,0.5
2021-08-02,2.0,0.2414,1485512.67,-0.045351901252959514,-0.04433887569279493,0.2075,0.0
2021-08-03,4.0,0.2519,1559269.98,0.04257687469513338,0.04349627174813597,0.311625,1.0
2021-08-04,0.0,0.2566,1873804.44,0.01848626882297144,0.01865819769749888,0.0,0.0
2021-08-05,5.0,0.2649,2517001.02,0.0318339440964881,0.03234606391270467,-0.03782,-0.2
2021-08-06,7.0,0.2815,3402502.09,0.06078005130172093,0.06266515666289152,0.16092857142857145,0.42857142857142855
2021-08-07,3.0,0.2687,1234152.19,-0.046536931958299554,-0.045470692717584305,0.7073999999999999,1.0
2021-08-08,11.0,0.2865,3069706.68,0.06414302053334864,0.06624488276888707,0.14607272727272727,0.8181818181818182
2021-08-09,3.0,0.292,3544199.8,0.019015266113487694,0.01919720767888311,0.2810666666666667,0.3333333333333333
2021-08-10,2.0,0.2966,3443762.67,0.01563062743554977,0.015753424657534154,0.2159,1.0
2021-08-11,4.0,0.2857,1524075.89,-0.037442120467104045,-0.036749831422791535,0.12022500000000001,0.0
2021-08-12,6.0,0.3375,8591560.06,0.16662320107585704,0.18130906545327274,0.33103333333333335,0.6666666666666666
2021-08-13,11.0,0.3273,3868532.8,-0.030688328805449805,-0.030222222222222372,0.09862727272727273,0.45454545454545453
2021-08-14,5.0,0.3256,2350217.01,-0.0052075473787494,-0.005194011610143545,0.485,1.0
2021-08-15,8.0,0.3442,6910730.77,0.05555324964905384,0.05712530712530706,0.0730625,0.75
2021-08-16,13.0,0.3145,4924495.0,-0.09023880763694403,-0.08628704241719931,0.1078923076923077,0.8461538461538461
2021-08-17,5.0,0.3141,4130301.88,-0.001272669595894227,-0.0012718600953895987,0.24488,1.0
2021-08-18,1.0,0.3283,3477619.78,0.044216417962946064,0.045208532314549466,0.5486,1.0
2021-08-19,5.0,0.3528,4967389.08,0.07197349962508937,0.07462686567164178,0.10212000000000002,1.0
2021-08-20,5.0,0.3532,4625220.92,0.0011331445971687337,0.0011337868480725266,0.37446,1.0
2021-08-21,3.0,0.5481,82059190.44,0.43942328332226577,0.5518120045300114,0.10023333333333333,0.3333333333333333
2021-08-22,86.0,0.5073,39986693.74,-0.07735520747942659,-0.07443897099069519,0.18503139534883722,0.6046511627906976
2021-08-23,15.0,0.4596,21098934.0,-0.09874599859804356,-0.09402720283855703,0.4235333333333333,0.7333333333333333
2021-08-24,24.0,0.4647,11205456.36,0.01103549011633198,0.011096605744125299,0.21677083333333333,0.8333333333333334
2021-08-25,14.0,0.4936,20618466.11,0.06033343650024536,0.062190660641273876,0.30791428571428575,0.7142857142857143
2021-08-26,11.0,0.4971,19449825.75,0.007065740509448859,0.007090761750405239,0.1604818181818182,0.6363636363636364
2021-08-27,6.0,0.5527,16202759.04,0.10602414573859031,0.11184872259102785,0.27363333333333334,1.0
2021-08-28,16.0,0.5548,71376131.44,0.0037923296014592545,0.003799529582051653,-0.002424999999999993,-0.125
2021-08-29,29.0,0.5358,28953487.47,-0.034846731330168024,-0.03424657534246556,0.25718965517241377,0.7931034482758621
2021-08-30,41.0,0.5527,14462926.39,0.03105440172870877,0.03154162000746541,0.12952439024390244,0.36585365853658536
2021-08-31,104.0,0.5367,11574859.74,-0.029376079656434073,-0.02894879681563234,0.07917884615384616,0.28846153846153844
2021-09-01,60.0,0.5286,8204429.99,-0.015207277012594389,-0.015092230296254838,0.23017166666666666,0.5666666666666667
2021-09-02,27.0,0.5143,7121504.61,-0.02742524938931823,-0.027052591751797195,0.34851111111111116,0.7777777777777778
2021-09-03,36.0,0.5092,6894912.12,-0.009965886097619059,-0.009916391211355235,0.8178944444444444,0.8888888888888888
2021-09-04,16.0,0.5233,7796493.41,0.027314046694910665,0.027690494893951367,0.3293875,0.875
2021-09-05,8.0,0.5055,6862484.33,-0.03460687491763614,-0.034014905407987794,0.4165875,0.75
2021-09-06,14.0,0.4065,17776428.21,-0.21796410947266076,-0.19584569732937684,0.3703142857142857,0.5714285714285714
2021-09-07,11.0,0.4356,18799787.93,0.06914046207094016,0.07158671586715881,0.4274727272727273,1.0
2021-09-08,45.0,0.4482,7598881.96,0.028515170308021198,0.02892561983471076,0.33069333333333334,0.8666666666666667
2021-09-09,43.0,0.4164,6340483.3,-0.07359322462601281,-0.07095046854082998,0.3798976744186046,0.8604651162790697
2021-09-10,47.0,0.4383,5592596.09,0.05125727068394981,0.05259365994236309,0.37047021276595743,0.7446808510638298
2021-09-11,43.0,0.4834,21002277.24,0.09794086084461906,0.10289755874971473,0.3232906976744186,0.627906976744186
2021-09-12,22.0,0.4343,7691508.28,-0.10710892872860633,-0.10157219693835329,0.13365000000000002,0.7272727272727273
2021-09-13,37.0,0.4681,6886925.11,0.0749464087652486,0.07782638728989166,0.27507837837837834,0.4594594594594595
2021-09-14,64.0,0.4993,9101415.36,0.06452516920053875,0.06665242469557797,0.323690625,0.78125
2021-09-15,21.0,0.4716,6931827.19,-0.05707594884334777,-0.05547766873623072,0.3772666666666667,0.9047619047619048
2021-09-16,20.0,0.4641,4788455.36,-0.01603112241608573,-0.01590330788804073,0.46014999999999995,0.8
2021-09-17,6.0,0.4601,1962890.85,-0.0086561890857072,-0.008618832148243882,0.38073333333333337,0.6666666666666666
