,count,close,volumeto,log_ret,returns,compound,comp_score
2022-01-01,447.0,2.095,14891515.44,0.003346883353708807,0.0033524904214559115,0.33686823266219235,0.6957494407158836
2022-01-02,487.0,2.045,13275192.84,-0.024155763879336045,-0.023866348448687513,0.26791437371663246,0.6632443531827515
2022-01-03,573.0,2.056,19344810.8,0.005364558098153616,0.005378973105134577,0.27370785340314135,0.6963350785340314
2022-01-04,600.0,1.802,45847880.38,-0.13186518840677253,-0.12354085603112841,0.23923466666666665,0.66
2022-01-05,996.0,1.84,92193839.99,0.02086841243474813,0.021087680355160954,0.20570562248995986,0.5582329317269076
2022-01-06,1084.0,1.675,61073160.92,-0.09395240634386448,-0.08967391304347827,0.16492333948339485,0.6051660516605166
2022-01-07,539.0,1.521,41421384.12,-0.09644515199987408,-0.09194029850746277,0.22633450834879407,0.6066790352504638
2022-01-08,330.0,1.573,22423480.47,0.033616610798985036,0.03418803418803429,0.1861490909090909,0.509090909090909
2022-01-09,363.0,1.47,30422345.63,-0.06772222328549588,-0.06547997457088361,0.3170438016528926,0.6859504132231405
2022-01-10,391.0,1.495,25492182.26,0.016863806052004937,0.017006802721088565,0.3058196930946292,0.6265984654731458
2022-01-11,526.0,1.634,21279722.46,0.08890478959516124,0.09297658862876235,0.15030855513307986,0.4296577946768061
2022-01-12,380.0,1.5,19419715.2,-0.08556588832964668,-0.08200734394124842,0.21741368421052631,0.5842105263157895
2022-01-13,235.0,1.476,16678112.05,-0.016129381929883668,-0.016000000000000014,0.22002000000000002,0.6595744680851063
2022-01-14,343.0,1.421,23948558.95,-0.03797487706331709,-0.037262872628726296,0.31412390670553936,0.6326530612244898
2022-01-15,501.0,1.363,26654349.97,-0.04167269640056809,-0.04081632653061229,0.18129660678642714,0.5449101796407185
2022-01-16,729.0,1.229,37342200.16,-0.10348732213049769,-0.09831254585473215,0.14254650205761316,0.38271604938271603
2022-01-17,1081.0,1.16,39180727.13,-0.05778082546562463,-0.056143205858421585,0.17503894542090656,0.4246068455134135
2022-01-18,703.0,1.175,42532217.15,0.0128481424778491,0.012931034482758674,0.1899904694167852,0.4480796586059744
2022-01-19,400.0,1.063,29231845.59,-0.10017304823631148,-0.09531914893617033,0.2067655,0.565
2022-01-20,425.0,0.8683,62938872.84,-0.20231310127534846,-0.1831608654750706,0.14541670588235295,0.37411764705882355
2022-01-21,421.0,0.7386,56302821.24,-0.16178077464813656,-0.14937233674997108,0.13833135391923992,0.46318289786223277
2022-01-22,515.0,0.8597,36810860.01,0.15182698876193557,0.1639588410506363,0.1388431067961165,0.4330097087378641
2022-01-23,236.0,0.862,49376890.19,0.0026717794832946673,0.0026753518669302423,0.2047322033898305,0.6271186440677966
2022-01-24,283.0,1.031,82955759.48,0.17902921335326674,0.1960556844547563,0.25499964664310953,0.5971731448763251
2022-01-25,441.0,1.077,92860803.9,0.04365019313942868,0.04461687681862281,0.2529063492063492,0.6145124716553289
2022-01-26,235.0,0.9636,45497672.71,-0.11125840641567221,-0.10529247910863504,0.21568510638297872,0.548936170212766
2022-01-27,451.0,0.991,24742389.83,0.02803826358927167,0.02843503528435032,0.21891396895787138,0.7028824833702882
2022-01-28,144.0,0.9751,14723866.81,-0.016174504488914693,-0.016044399596367276,0.24665069444444443,0.6527777777777778
2022-01-29,164.0,1.003,21780035.4,0.028210758120862135,0.028612450005127688,0.23891707317073171,0.6951219512195121
2022-01-30,217.0,0.9991,22309261.33,-0.003895914222962526,-0.0038883349950148416,0.24664516129032257,0.6682027649769585
2022-01-31,290.0,0.9637,24095239.96,-0.036074830881731156,-0.03543188869982983,0.20760793103448275,0.5103448275862069
2022-02-01,211.0,0.8685,24670179.68,-0.10401245717608207,-0.09878592923108842,0.1935345971563981,0.6208530805687204
2022-02-02,366.0,0.8513,45846061.18,-0.020002992791148366,-0.019804260218768133,0.21902704918032787,0.5409836065573771
2022-02-03,3094.0,0.9148,26793446.79,0.0719408692586147,0.07459180077528482,0.15659828700711054,0.4945054945054945
2022-02-04,470.0,0.9593,27723135.4,0.04749838967527593,0.048644512461740286,0.19330425531914894,0.5148936170212766
2022-02-05,236.0,1.125,52619677.33,0.15933446281461858,0.17273011570937147,0.19652076271186442,0.5677966101694916
2022-02-06,442.0,1.167,67356117.15,0.036653317648035505,0.03733333333333344,0.20805,0.5746606334841629
2022-02-07,437.0,1.077,48476884.09,-0.08025695513016749,-0.07712082262210807,0.24088947368421051,0.6064073226544623
2022-02-08,294.0,1.1,18400034.67,0.021130781630073467,0.021355617455896203,0.25917823129251705,0.6666666666666666
2022-02-09,206.0,1.012,28119872.52,-0.08338160893905112,-0.08000000000000007,0.25958932038834953,0.6699029126213593
2022-02-10,195.0,0.9437,37804187.19,-0.06987553082012354,-0.0674901185770751,0.19690512820512823,0.6
2022-02-11,150.0,0.9526,17909829.29,0.009386769339472703,0.00943096322983994,0.25043333333333334,0.5733333333333334
2022-02-12,160.0,0.9076,16011041.21,-0.048391335461073395,-0.04723913499895027,0.30935812500000004,0.6625
2022-02-13,168.0,0.9216,20538656.45,0.015307537035940136,0.01542529748788013,0.2375547619047619,0.7380952380952381
2022-02-14,80.0,0.9876,19815713.8,0.06916646752939772,0.07161458333333348,0.309445,0.7
2022-02-15,119.0,0.9602,13341937.17,-0.02813616137418444,-0.027744025921425663,0.275227731092437,0.6470588235294118
2022-02-16,166.0,0.8862,22054189.85,-0.08019893733145092,-0.0770672776504896,0.2500150602409638,0.6506024096385542
2022-02-17,181.0,0.872,15055958.42,-0.016153234856409474,-0.016023470999774303,0.2771817679558011,0.6353591160220995
2022-02-18,135.0,0.8877,9581800.96,0.01784442416529408,0.018004587155963314,0.27343703703703703,0.7037037037037037
2022-02-19,151.0,0.8123,20869172.98,-0.0887641180173655,-0.0849386053847021,0.27500596026490065,0.5761589403973509
2022-02-20,199.0,0.7423,22114006.45,-0.09011625593340697,-0.08617505847593265,0.2672798994974874,0.628140703517588
2022-02-21,176.0,0.8019,19049268.74,0.0772304376894817,0.08029098747137264,0.1619505681818182,0.5454545454545454
